5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,3.350000000000000533e+00,3.470000000000000639e+00,3.075000000000000178e+00,2.550000000000000266e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.400000000000000355e+00,2.075000000000000178e+00,1.650000000000000133e+00,1.275000000000000133e+00,9.500000000000000666e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,1.650000000000000133e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,1.650000000000000133e+00,1.275000000000000133e+00,9.500000000000000666e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,2.094599999999999795e+00,2.119599999999999707e+00,2.144599999999999618e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,3.350000000000000533e+00,3.950000000000000622e+00,4.600000000000000533e+00,4.740000000000000213e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,2.094599999999999795e+00,2.119599999999999707e+00,2.144599999999999618e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,2.094599999999999795e+00,2.119599999999999707e+00,2.144599999999999618e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,2.910000000000000142e+00,2.998000000000000220e+00,2.550000000000000266e+00,2.075000000000000178e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.530000000000000249e+00,1.594000000000000306e+00,1.645200000000000218e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,2.910000000000000142e+00,2.550000000000000266e+00,2.075000000000000178e+00,1.650000000000000133e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.400000000000000355e+00,2.480000000000000426e+00,2.544000000000000483e+00,2.595200000000000617e+00,2.620200000000000529e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,2.910000000000000142e+00,2.998000000000000220e+00,3.068400000000000460e+00,3.124720000000000386e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,3.350000000000000533e+00,3.950000000000000622e+00,4.080000000000000959e+00,3.650000000000000355e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.400000000000000355e+00,2.480000000000000426e+00,2.075000000000000178e+00,1.650000000000000133e+00,1.275000000000000133e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.530000000000000249e+00,1.594000000000000306e+00,1.645200000000000218e+00,1.670200000000000129e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.530000000000000249e+00,1.594000000000000306e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01,1.187500000000000000e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,2.910000000000000142e+00,2.998000000000000220e+00,3.068400000000000460e+00,2.550000000000000266e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,3.350000000000000533e+00,3.470000000000000639e+00,3.075000000000000178e+00,2.550000000000000266e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.530000000000000249e+00,1.594000000000000306e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01,1.187500000000000000e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,2.094599999999999795e+00,2.119599999999999707e+00,2.144599999999999618e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,2.094599999999999795e+00,2.119599999999999707e+00,2.144599999999999618e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.530000000000000249e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01,1.187500000000000000e+00,1.362500000000000266e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,3.350000000000000533e+00,3.470000000000000639e+00,3.566000000000000725e+00,3.642800000000000704e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,2.910000000000000142e+00,2.550000000000000266e+00,2.075000000000000178e+00,1.650000000000000133e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,2.910000000000000142e+00,2.550000000000000266e+00,2.075000000000000178e+00,1.650000000000000133e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,2.910000000000000142e+00,2.998000000000000220e+00,3.068400000000000460e+00,3.124720000000000386e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,1.650000000000000133e+00,1.275000000000000133e+00,9.500000000000000666e-01,6.750000000000000444e-01,4.500000000000000666e-01
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,1.940000000000000169e+00,2.012000000000000011e+00,2.069599999999999884e+00,2.094599999999999795e+00,2.119599999999999707e+00,2.144599999999999618e+00
5.000000000000000278e-02,1.000000000000000056e-01,2.000000000000000111e-01,3.500000000000000333e-01,5.500000000000000444e-01,8.000000000000000444e-01,1.100000000000000089e+00,1.450000000000000178e+00,1.850000000000000089e+00,2.300000000000000266e+00,2.800000000000000266e+00,3.350000000000000533e+00,3.950000000000000622e+00,4.600000000000000533e+00,0.000000000000000000e+00
